recipe_id	date	edit_date	seo_keywords	seo_desc	rname	image	video	videostart	time_ready	yields	summary	ingredients	directions	leftovers	calories	calories_fat	total_fat	saturated_fat	trans_fat	cholesterol	sodium	carb	fiber	sugar	protein	published	ordering
707	5/1/2010 09:36	5/17/2012 04:30	"pita, breakfast, eggs"	Mexican breakfast pita	Mexican Scramble Breakfast Pita			0	15 minutes	2	"Yum! This stuffed sandwich works for lunch too. We like to use beans in our recipes because they are a great source of fiber and a good protein source. Despite the name, the beans are not always fried. They are usually made with pinto beans and mashed with spices. This sandwich has your whole grain, protein, vegetables, and a lot of taste packed into hand-held meal. Just add some fresh fruit and you're good to go."	%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Cul%3E%3Cli%3E2%26nbsp%3B+large+eggs%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+pepper%2C+to+taste%3C%2Fli%3E%3Cli%3E2+small+whole+wheat+pitas%2C+warmed%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+nonfat+refried+beans%2C+warmed%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+cooked+diced+potatoes%2C+warmed%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+shredded+iceberg+lettuce%3C%2Fli%3E%3Cli%3E1+large+sprig+cilantro%2C+chopped+or+sprig%2C+for+garnish%3C%2Fli%3E%3Cli%3E%26nbsp%3B2+tbsp+%2830+mL%29+salsa%3C%2Fli%3E%3C%2Ful%3E	%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Col%3E%3Cli%3EScramble+eggs+with+pepper.%26nbsp%3B%3C%2Fli%3E%3Cli%3ECook+over+medium+heat+until+thoroughly+cooked.%3C%2Fli%3E%3Cli%3EFill+warmed+pita+halves+with+warmed+refried+beans.%3C%2Fli%3E%3Cli%3ETop+with+warmed+potatoes+and+shredded+lettuce.%3C%2Fli%3E%3Cli%3EAdd+scrambled+eggs%2C+salsa+and+garnish+with+cilantro.%3C%2Fli%3E%3C%2Fol%3E		220	45	5	2	0	180	620	30	5	2	13	1	0
708	5/1/2010 09:40	7/4/2012 11:44	"goulash, soup"	Hungarian Goulash	Hungarian Goulash Soup			0	"1 hour, 10 minutes"	8	"Hungarian goulash is somewhere in between a soup and a stew. Americans have made so many versions of goulash it's difficult to find the traditional dish. Authentic goulash is made with meat, paprika, and tomatoes and it usually has potatoes or pasta in it. The beef in this recipe is prepared by braising, meaning that the meat is browned, or seared, in hot fat and then cooked in liquid. This cooking method breaks down the connective tissue in the meat making it tender. That tenderness is important if you have had weight loss surgery because a piece of stuck beef is not pleasant! This recipe is a great for your Dutch oven."	%3Cul%3E%3Cli%3E%26nbsp%3B2+medium+onions%2C+peeled+and+chopped%3C%2Fli%3E%3Cli%3E%26nbsp%3B2+large+cloves+garlic%2C+crushed%3C%2Fli%3E%3Cli%3E%26nbsp%3B2+tbsp+%2830+mL%29+canola+oil%3C%2Fli%3E%3Cli%3E%26nbsp%3B2+tbsp+%2830+mL%29+paprika%3C%2Fli%3E%3Cli%3E%26nbsp%3B2%26nbsp%3B+pounds+%281+kg%29+lean+beef+chuck%2C+cut+into+1%2F2%22+cubes%3C%2Fli%3E%3Cli%3E%26nbsp%3B2+large+tomatoes%2C+peeled+and+chopped%3C%2Fli%3E%3Cli%3E%26nbsp%3B2+tsp+%2810+mL%29+caraway+seeds%3C%2Fli%3E%3Cli%3E%26nbsp%3B1%26frac12%3B+tsp+%287+mL%29+dried+marjoram%3C%2Fli%3E%3Cli%3E%26nbsp%3B1+tsp+%285+mL%29+lemon+zest%2C+minced%3C%2Fli%3E%3Cli%3E%26nbsp%3B+8+cups+%282+L%29+water%3C%2Fli%3E%3Cli%3E%26nbsp%3B+%26frac12%3B+tsp+%282+mL%29+pepper%3C%2Fli%3E%3Cli%3E%26nbsp%3B+3+medium+potatoes%2C+peeled+and+cubed%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3ESaut%26eacute%3B+onions+and+garlic+in+heated+oil+in+a+large+saut%26eacute%3B+pan+until+tender.%26nbsp%3B%3C%2Fli%3E%3Cli%3EStir+in+paprika%3B+cook+1+minute.%26nbsp%3B%3C%2Fli%3E%3Cli%3EBrown+beef+cubes%2C+several+at+a+time%2C+on+all+sides.%26nbsp%3B%3C%2Fli%3E%3Cli%3EAdd+tomatoes%2C+caraway+seeds%2C+marjoram%2C+lemon+zest%2C+water%2C+and+pepper.%26nbsp%3B%3C%2Fli%3E%3Cli%3EBring+to+a+boil.+Lower+heat+and+cook+slowly%2C+covered%2C+45+minutes.%26nbsp%3B%3C%2Fli%3E%3Cli%3EAdd+potatoes+and+continue+to+cook+about+20+minutes+longer%2C+until+potatoes+are+tender.%3C%2Fli%3E%3C%2Fol%3E		260	80	9	2	0	50	95	19	3	3	27	1	0
702	5/1/2010 10:08	7/11/2012 01:28	"meatloaf, turkey, thyme"	Thyme turkey meatloaf	Well Thymed Turkey Meatloaf			0	"1 hour, 30 minutes"	8	"Ground turkey with fresh garlic, thyme, and sage are just a few ingredients that make this meatloaf standout as being healthy and delicious.&nbsp;&nbsp; Worcestershire sauce is added as well.&nbsp; Worcestershire sauce is a fermented liquid that was originally created in Worcester, England.&nbsp; The ingredients to make Worcestershire sauce are considered a secret but it is known to contain vinegar, molasses sugar, anchovies, water, onions, salt, garlic and cloves."	%3Cul%3E%3Cli%3E1+medium+onion%2C+diced+small%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+olive+oil%3C%2Fli%3E%3Cli%3E3+cloves+garlic%2C+minced%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+dried+thyme%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+dried+sage%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+black+pepper%3C%2Fli%3E%3Cli%3E2+pounds+%281+kg%29+lean+ground+turkey%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+wheat+bran%3C%2Fli%3E%3Cli%3E4+tbsp+%2850+ml%29+ketchup%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+Worcestershire+sauce%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+Italian+parsley%2C+chopped+fine%3C%2Fli%3E%3Cli%3E2+large+egg+whites%2C+beaten%3C%2Fli%3E%3C%2Ful%3E	%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Col%3E%3Cli%3EPreheat+oven+to+350%26deg%3BF+%28180%26deg%3BC%29.%3C%2Fli%3E%3Cli%3ESaut%26eacute%3B+onions+and+garlic+in+olive+oil+until+translucent+but+not+brown.%26nbsp%3B%3C%2Fli%3E%3Cli%3EAdd+the+herbs+and+saut%26eacute%3B+for+2+minutes.%26nbsp%3B%3C%2Fli%3E%3Cli%3EPlace+the+turkey+in+a+bowl+and+add+the+bran%2C+ketchup%2C+Worcestershire+sauce%2C+parsley+and+egg+whites+and+mix+well.%26nbsp%3B%3C%2Fli%3E%3Cli%3EStir+in+the+cooled+onion+mixture.%3C%2Fli%3E%3Cli%3ESpray+a+9-inch+X+5-inch+X+3-inch+loaf+pan+with+nonstick+cooking+spray+and+fill+the+pan+with+the+turkey+mixture.%3C%2Fli%3E%3Cli%3EBake+the+loaf%26nbsp%3B+to+an+internal+temperature+of+160%26deg%3BF+%2871%26deg%3BC%29+approximately+1+hour+20+minutes.%3C%2Fli%3E%3Cli%3ECut+into+8+equal+slices.%3C%2Fli%3E%3C%2Fol%3E%3Cdiv+id%3D%22cke_pastebin%22%3ENOTES%3A+Can+also+be+made+into+meatballs+and+baked+in+the+oven.%3C%2Fdiv%3E		220	100	11	3	0	90	230	9	4	3	22	1	0
637	5/1/2010 10:28	7/11/2012 01:31	"banana, oatmeal,"	Banana almond oatmeal	Chunky  Banana Almond Oatmeal			0	3 minutes	1	This is an easy breakfast that can be made in less than 5 minutes.&nbsp; I like to use a very ripe banana because they are at their sweetest and breaks down into my oatmeal quicker.&nbsp; Don&rsquo;t forget to add the almonds to give you a little crunch.&nbsp; 	%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Cul%3E%3Cli%3E1+packet+plain+instant+oatmeal%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+nonfat+milk%3C%2Fli%3E%3Cli%3E1+medium+banana%2C+chopped%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%282+mL%29+almond+extract%3C%2Fli%3E%3Cli%3Esugar+substitute+to+taste%3C%2Fli%3E%3C%2Ful%3E	%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Col%3E%3Cli%3ECombine+oatmeal%2C+nonfat+milk%2C+bananas%2C+almond+extract+and+sugar+substitute.+%26nbsp%3B%3C%2Fli%3E%3Cli%3EMix+well+and+cover+with+plastic+wrap.%3C%2Fli%3E%3Cli%3EMicrowave+for+2+minutes+30+seconds%2C+or+until+oatmeal+begins+to+bubble.%26nbsp%3B%3C%2Fli%3E%3Cli%3EStir+and+serve.%3C%2Fli%3E%3C%2Fol%3E		340	40	5	1	0	0	250	65	7	21	11	1	0
658	5/1/2010 10:50	11/10/2012 07:04	"tuna, casserole"	Tuna casserole	Easy Tuna Casserole			0	45 minutes	6	"If you&rsquo;re reading this you&rsquo;re thinking about the last time you had this traditional""make you feel good""comfort food.&nbsp; Don&rsquo;t just look away, but go ahead and make this new and improved tuna casserole.&nbsp; Most tuna casseroles are high in fat and calories, but Vicki and I have made a few changes to make this a guilt free meal.&nbsp; Yes, chicken can be substituted if you don&rsquo;t like tuna."	%3Cul%3E%3Cli%3E6+oz+%28170+g%29+whole+wheat+macaroni%2C+elbow%2C+uncooked%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+stick+margarine%2C+divided%3C%2Fli%3E%3Cli%3E8+oz+%28%28225+g%29+sliced+mushrooms%3C%2Fli%3E%3Cli%3E3+tbsp+%2845+mL%29+all-purpose+flour%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+Dijon+mustard%3C%2Fli%3E%3Cli%3E1%26frac34%3B+%28425+mL%29+cups+nonfat+milk%3C%2Fli%3E%3Cli%3E%26nbsp%3B%26frac14%3B%26nbsp%3B+tsp+%281+mL%29+salt%3C%2Fli%3E%3Cli%3E10+oz+%28%28280+g%29+tuna+in+water%2C+canned%2C+drained+and+flaked%3C%2Fli%3E%3Cli%3E%26nbsp%3B2+oz+%2855+g%29+pimientos%2C+drained+and+sliced%3C%2Fli%3E%3Cli%3E%26%238531%3B+cup+%2875+mL%29+grated+parmesan+cheese%3C%2Fli%3E%3Cli%3E1%26frac12%3B%26nbsp%3B+cups+%28375+mL%29+frozen+peas%2C+thawed%3C%2Fli%3E%3Cli%3E%26nbsp%3Bpepper%2C+to+taste%3C%2Fli%3E%3C%2Ful%3E	%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Col%3E%3Cli%3EPreheat+oven+to+350%26ordm%3BF+%28180%26deg%3BC%29.%26nbsp%3B%3C%2Fli%3E%3Cli%3EPrepare+pasta+according+to+package+directions.%26nbsp%3B%3C%2Fli%3E%3Cli%3EWhile+pasta+is+cooking%2C+melt+1+tbsp+%2815+mL%29+margarine+in+skillet+over+medium-high+heat.%26nbsp%3B%3C%2Fli%3E%3Cli%3EAdd+mushrooms+and+saut%26eacute%3B+2+to+3+minutes.%26nbsp%3B%3C%2Fli%3E%3Cli%3EDrain+off+any+liquid+and+set+mushrooms+aside.%26nbsp%3B%3C%2Fli%3E%3Cli%3EPlace+the+remaining+margarine+in+the+skillet+and+melt+over+medium-low+heat.%26nbsp%3B%3C%2Fli%3E%3Cli%3EWith+a+wire+whisk%2C+stir+in+flour.%26nbsp%3B%3C%2Fli%3E%3Cli%3EGradually+add+the+Dijon+mustard%2C+milk+and+salt%2C+stirring+constantly+until+mixture+boils+and+thickens.+When+thickened%2C+stir+in+mushrooms+and+remove+from+heat.%26nbsp%3B%3C%2Fli%3E%3Cli%3EWhen+pasta+is+done%2C+drain+well.+Return+pasta+to+the+pot+and+add+tuna%2C+mushroom+mixture%2C+pimentos%2C+cheese%2C+peas%2C+%26nbsp%3Band+pepper.%26nbsp%3B%3C%2Fli%3E%3Cli%3ECombine+all+ingredients+together+and+transfer+to+a+2-quart+%282+L%29+casserole+dish.%26nbsp%3B%3C%2Fli%3E%3Cli%3EBake+for+15+minutes+or+until+heated+through.%3C%2Fli%3E%3Cli%3ECut+Into+6+equal+pieces%3C%2Fli%3E%3Cli%3EServe.%3C%2Fli%3E%3C%2Fol%3E		290	60	7	2	0	25	580	35	5	7	23	1	0
740	5/2/2010 04:32	5/12/2012 10:52	Chunky Baked Pears	Chunky Baked Pears	Chunky Baked Pears			0	1 hour	6	Who said sugar free soda isn&rsquo;t good for anything?&nbsp; It&rsquo;s perfect for this dish.&nbsp; The sweetness from the sugar substitute and the lemon lime flavor really make this side dish turn out amazing.&nbsp; The carbon dioxide in the soda keeps the pears from turning brown while baking.&nbsp; This can be served hot or cold and also freezes well.	%3Cul%3E%3Cli%3E%3Cfont+size%3D%223%22%3E3+large+pears%2C+peeled%2C+cored+and+chopped+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+raisins+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E2+tsp+%2810+mL%29+lemon+zest+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E2+tbsp+%2830+mL%29+Splenda+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tbsp+%2815+mL%29+butter+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26%238531%3B+cup+%2875+mL%29+carbonated+diet+lemon+lime+drink+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3E%3Cfont+size%3D%223%22%3EPreheat+oven+to+350%26ordm%3BF+%28180%3C%2Ffont%3E%26deg%3BC%3Cfont+size%3D%223%22%3E%29.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3ERinse%2C+peel%2C+core%2C+and+chop+each+pear.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EPlace+all+ingredients+into+a+medium+baking+dish+and+mix+well.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EBake+uncovered+for+45+minutes+stirring+every+15+minutes.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EServe.+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Fol%3E		100	20	2	1	0	5	20	21	3	14	1	1	0
743	5/2/2010 04:42	7/11/2012 01:35	Flaky Cod Chardonnay	Flaky Cod Chardonnay	Flaky Cod Chardonnay			0	30 minutes	4	"Fresh cod is much better than frozen for this recipe.&nbsp; Freezing fish can extract the water and natural juices from the fish and can cause it to become dry.&nbsp; In addition, the Wondra flour for used coating won't stick to the fish as well.&nbsp; Wondra flour comes in a blue cylinder in the baking aisle and is perfect for coating foods.&nbsp; You don't need to use white wine if you don't like using alcohol in your cooking. Just use chicken stock to replace the wine."	%3Cul%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+pound+%28%26frac12%3B+kg%29+cod%2C+cut+into+4+pieces+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac12%3B+tsp+%282+mL%29+pepper+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E2+tsp+%2810+mL%29+dried+thyme+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E2+tsp+%2810+mL%29%3C%2Ffont%3E%3Cfont+size%3D%223%22%3E+paprika+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E2+tsp+%2810+mL%29%3C%2Ffont%3E%3Cfont+size%3D%223%22%3E+Wondra%26reg%3B+Quick-mixing+flour+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tbsp+%2815+mL%29+olive+oil+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%285+mL%29+white+wine+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E2+large+tomatoes%2C+peeled+and+chopped+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+sliced+fresh+mushrooms+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+chopped+green+onions+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+clove+fresh+garlic%2C+chopped+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+low+sodium+chicken+broth+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Ful%3E	%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Col%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26nbsp%3BPepper+cod.%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EAdd+thyme+and+paprika+to+flour%3B+lightly+coat+cod+with+seasoned+flour.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EPlace+olive+oil+in+large+saut%26eacute%3B+pan+on+medium-high+heat.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EWhen+olive+oil+is+heated%2C+add+coated+fish+and+saut%26eacute%3B+until+golden+brown.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EWhen+browned+on+both+sides%2C+add+white+wine+to+deglaze+the+pan.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EAdd+tomatoes%2C+mushrooms%2C+onions%2C+garlic+and+chicken+broth+to+pan.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3ELet+fish+dish+simmer+for+10+minutes+or+until+fish+is+cooked.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EThe+broth+will+become+thickened+while+cooking.+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%3Cstrong%3E%3Cfont+size%3D%223%22%3ENutrition+Notes%3A%26nbsp%3B+1+piece+of+fish+and+%26frac12%3B+cup+of+sauce%3C%2Ffont%3E+equals+one+serving%3C%2Fstrong%3E%3C%2Fp%3E		160	35	5	1	0	55	370	7	1	3	19	1	0
742	5/2/2010 05:39	5/12/2012 10:55	Dijon Garlic Asparagus	Dijon Garlic Asparagus	Dijon Garlic Asparagus			0	15 minutes	4	"Asparagus is a great vegetable but they can be woody if they're too big.&nbsp; Purchase the pencil sized asparagus because they are tenderer.&nbsp; If you have had weight loss surgery, peel them with a vegetable peeler to help cut down on the fibrous strings that can get stuck when you eat them."	%3Cul%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+pound+%28%26frac12%3B+kg%29+asparagus%2C+stalks+peeled+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tbsp+%2815+mL%29+Dijon+mustard+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+white+wine+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tbsp+%2815+mL%29+%3C%2Ffont%3E%3Cfont+size%3D%223%22%3Egarlic%2C+minced+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+tsp+%281+mL%29+chopped+fresh+thyme+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+tsp+%281+mL%29%3C%2Ffont%3E%3Cfont+size%3D%223%22%3E+pepper+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+tsp+%281+mL%29%3C%2Ffont%3E%3Cfont+size%3D%223%22%3E+salt+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3E%3Cfont+size%3D%223%22%3EAdd+asparagus+to+boiling%2C+salted+water+and+cook%2C+covered%2C+about+4+to+5+minutes+or+until+tender.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EDrain.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3ECombine+mustard%2C+white+wine%2C+garlic%2C+thyme%2C+pepper+and+salt%3B+mix+well.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EPour+over+cooked+asparagus.+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Fol%3E		45	5	1	0	0	0	200	6	2	2	3	1	0
739	5/2/2010 06:28	7/11/2012 01:37	Christines Greek Bean Salad	Christines Greek Bean Salad	Christine?ÇÖs Greek Bean Salad			0	15 minutes	8	"This recipe is exactly how my Greek friend Christine prepares it.&nbsp; It is very delish and packed with lots of beans.&nbsp; Prepare this as written because when I substitute ingredients, fresh for dry or dry for fresh, the recipe never tastes as good as hers.&nbsp;"	%3Cul%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac12%3B+cup+%28125+mL%29+garbanzo+beans%2C+drained+and+rinsed+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+cup+%28250+mL%29+no+salt+added+kidney+beans%2C+drained+and+rinsed+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+cup+%28250+mL%29+no+salt+added+black+beans%2C+drained+and+rinsed+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac12%3B+small+onion%2C+chopped+fine+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+green+olives%2C+sliced+thin+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EOne+4+oz+%28115+g%29+can+sliced+mushrooms%2C+drained+and+rinsed+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+chopped+fresh+dill%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E3+cloves+garlic%2C+minced+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tbsp+%2815+mL%29+olive+oil+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+fresh+lemon+juice+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3Esalt+and+pepper+to+taste+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3E%3Cfont+size%3D%223%22%3EPlace+all+ingredients+into+a+large+mixing+bowl+and+mix+well.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3ETastes+best+if+marinated+over+night.+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Fol%3E		90	30	3	0	0	0	330	14	4	2	4	1	0
762	5/2/2010 09:51	7/11/2012 01:40	Orange Ginger Chicken	Orange Ginger Chicken	Orange Ginger Chicken			0	20 minutes	4	"The orange juice helps flavor this dish, but the real flavor comes from the zest.&nbsp; The zest is the outer orange skin that has natural citrus oils and makes this dish really pop with fresh picked orange taste.&nbsp; To zest,&nbsp; use a fine cheese grater or buy a zester from a cooking store.&nbsp; Remember, sesame oil goes along way so use very little. We recommend that you measure it out and not free pour."	%3Cul%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+pound+%28%26frac12%3B+kg%29+boneless%2C+skinless+chicken+breast%2C+cut+into+4+equal+pieces%2C+pounded+thin+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tbsp+%2815+mL%29+orange+zest+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E%26frac14%3B+cup+%2850+mL%29+fresh+orange+juice+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E2+tsp+%2810+mL%29+grated+ginger+root+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+-%26frac12%3B+tsp+%287+mL%29+sesame+oil+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E6+green+onions%2C+chopped+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tsp+%285+mL%29+chopped+garlic%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3E1+tbsp+%2815+mL%29+olive+oil+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3Esalt+and+pepper+to+taste+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3E%3Cfont+size%3D%223%22%3EPlace+all+ingredients%2C+except+olive+oil%2C+into+a+resealable+bag+and+marinate+for+1+to+8+hours.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3ERemove+chicken+from+marinade.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EIn+a+large+saut%26eacute%3B+pan+over+medium+heat+add+olive+oil.+%3C%2Ffont%3E%3C%2Fli%3E%3Cli%3E%3Cfont+size%3D%223%22%3EWhen+olive+oil+is+heated%2C+add+chicken+and+saut%26eacute%3B+for+4+to+5+minutes+or+until+temperature+reached+165%3C%2Ffont%3E%26deg%3B%3Cfont+size%3D%223%22%3EF+%2875%3C%2Ffont%3E%26deg%3BC%29%3Cfont+size%3D%223%22%3E+degrees.+%3C%2Ffont%3E%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%3Cfont+size%3D%223%22%3EServing+Ideas%3A+Garnish+with+fresh+chopped+parsley.+%3C%2Ffont%3E%3C%2Fp%3E%3Cp%3E%3Cfont+size%3D%223%22%3ENOTES%3A+This+is+great+with+seafood+and+fish.+Tastes+great+grilled%21+%3C%2Ffont%3E%3C%2Fp%3E		190	65	7	1	0	65	80	4	1	1	27	1	0
